DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,English,HS English 09,56,2,28
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,English,HS English 10,65,2,32.5
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,English,HS English 11,31,1,31
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,English,HS English 12,63,2,31.5
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,English,HS English Other,45,2,22.5
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,Math,HS Algebra I,206,6,34.3
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,Math,HS Geometry,93,3,31
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,Science,HS Earth Science,87,3,29
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,Science,HS Living Environment,258,7,36.9
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,Social Studies,HS Global History,291,8,36.4
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,Social Studies,HS Government,40,2,20
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,ICT,Social Studies,HS US History,68,2,34
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,SC,English,HS English 09,18,1,18
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,SC,English,HS English 11,9,1,9
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,SC,Math,HS Algebra I,30,3,10
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,SC,Science,HS Living Environment,24,2,12
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",HS Core,SC,Social Studies,HS Global History,18,1,18
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,94,3,31.3
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,67,3,22.3
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,53,3,17.7
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,46,2,23
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,266,9,29.6
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,136,5,27.2
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,205,8,25.6
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,251,10,25.1
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,118,4,29.5
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,42,2,21
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,66,3,22
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,85,3,28.3
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,92,4,23
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,321,12,26.8
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,109,5,21.8
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,81,3,27
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,133,5,26.6
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,ICT,English,HS English 09,80,3,26.7
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,ICT,English,HS English 10,70,3,23.3
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,ICT,English,HS English 11,102,5,20.4
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,ICT,English,HS English 12,35,2,17.5
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,ICT,English,HS English Other,86,3,28.7
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,107,5,21.4
